HQURT_NAME,CMDLT_NAME,HSCD,HSCD_CN,REG_DT,REGL_CN,ISO_WD2_NAT_CD,REGL_STR_DE,REGL_END_DE,PROBE_TGT_NAT_NAME
동남아대양주지역본부,"알루미늄아연 합금 도금강판(Cold-rolled steel plate, hot-dipped galvanized or coated with aluminum alloy and zinc)",721061,"72106111011,72106111012,72106111013,72106111021,72106111022,72106111023,72106111031,72106111032,72106111033,72106111041,72106111042,72106111043,72106111090,72106191011,72106111012,72106111013,91090",2023-05-19,반덤핑(규제중),TH,20130110,20240109,"중국, 한국, 대만"
동남아대양주지역본부,알루미늄_아연 도색도금강판(Painted hot dip plated or coated with aluminium-zinc alloys of cold-rolled steel),722699,"72107011032,72107011033,72107011034,72107011042,72107011043,72107011044,72107011090,72107091020,72107091030,72107091040,72107091090,72124011090,72124012090,72124019090,72124091090,72124092090,72124099090,72259990072,72259990073,72259990074,72259990076,72259990077,72259990078,72259990079,72259990090,72269919090,72269999090",2023-05-19,반덤핑(규제중),TH,20210501,20260430,"중국, 한국"
동남아대양주지역본부,열연 코일(Hot Rolled Coil),720827,"72081000,72082500,72082600,72082711,72082719,72082791,72082799,72083600,72083700,72083800,72083910,72083990,72089010,72089020,72089090",2023-05-19,반덤핑(규제중),ID,20190402,20240401,"벨라루스, 중국, 인도, 카자흐스탄, 러시아, 태국, 대만"
동남아대양주지역본부,열연 코일(Hot Rolled Coil),720836,"72081000,72082500,72082600,72082711,72082719,72082791,72082799,72083600,72083700,72083800,72083910,72083990,72089010,72089020,72089090",2023-05-19,반덤핑(규제중),ID,20190402,20240401,"벨라루스, 중국, 인도, 카자흐스탄, 러시아, 태국, 대만"
유럽지역본부,알루미늄 라디에이터(Aluminium radiators),761510,"7615101010,7615108010,7616991091,7616999001,7616999091",2023-05-19,반덤핑(규제중),SK,20190115,20240115,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),LT,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),NL,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),PL,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),RO,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),SE,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),SK,20210331,20260331,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),SK,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),SE,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),RO,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),PL,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),NL,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),LT,20190605,20240605,중국
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),GR,20211209,20261209,중국
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),HR,20211209,20261209,중국
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),HU,20211209,20261209,중국
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),IT,20211209,20261209,중국
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),LT,20211209,20261209,중국
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),NL,20211209,20261209,중국
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),PL,20211209,20261209,중국
동남아대양주지역본부,"알루미늄아연 합금 도금강판(Cold-rolled steel plate, hot-dipped galvanized or coated with aluminum alloy and zinc)",91090,"72106111011,72106111012,72106111013,72106111021,72106111022,72106111023,72106111031,72106111032,72106111033,72106111041,72106111042,72106111043,72106111090,72106191011,72106111012,72106111013,91090",2023-05-19,반덤핑(규제중),TH,20130110,20240109,"중국, 한국, 대만"
동남아대양주지역본부,열연 코일(Hot Rolled Coil),720826,"72081000,72082500,72082600,72082711,72082719,72082791,72082799,72083600,72083700,72083800,72083910,72083990,72089010,72089020,72089090",2023-05-19,반덤핑(규제중),ID,20190402,20240401,"벨라루스, 중국, 인도, 카자흐스탄, 러시아, 태국, 대만"
동남아대양주지역본부,알루미늄_아연 도색도금강판(Painted hot dip plated or coated with aluminium-zinc alloys of cold-rolled steel),721070,"72107011032,72107011033,72107011034,72107011042,72107011043,72107011044,72107011090,72107091020,72107091030,72107091040,72107091090,72124011090,72124012090,72124019090,72124091090,72124092090,72124099090,72259990072,72259990073,72259990074,72259990076,72259990077,72259990078,72259990079,72259990090,72269919090,72269999090",2023-05-19,반덤핑(규제중),TH,20210501,20260430,"중국, 한국"
동남아대양주지역본부,알루미늄-아연도금 강판(Aluminium-zinc coated steel),721220,"72104931,72104939,72106110,72106120,72106130,72106190,72106910,72106920,72106930,72106990,72109011,72122010,72122020,72123001,72123021,72125009,72126001,72251110,72251190,72251910,72253001,72254001,72254009,72255001,72259110,72259210,72259910,72269918",2023-05-19,반덤핑(규제중),NZ,20230101,20270329,한국
동남아대양주지역본부,알루미늄-아연도금 강판(Aluminium-zinc coated steel),721090,"72104931,72104939,72106110,72106120,72106130,72106190,72106910,72106920,72106930,72106990,72109011,72122010,72122020,72123001,72123021,72125009,72126001,72251110,72251190,72251910,72253001,72254001,72254009,72255001,72259110,72259210,72259910,72269918",2023-05-19,반덤핑(규제중),NZ,20230101,20270329,한국
동남아대양주지역본부,아연도금강판(Painted hot Dip Galvanized of Cold Rolled Steel),721240,"72107011012,72107011013,72107011014,72107011032,72107011033,72107011034,72107011042,72107011043,72107011044,72107011090,72107091020,72107091030,72107091040,72107091090,72124011090,72124012090,72124019090,72124091090,72124092090,72124099090,72259990090,72269919090,72269999090",2023-05-19,반덤핑(규제중),TH,20170325,20220324,베트남
동남아대양주지역본부,아연도금강판(Painted hot Dip Galvanized of Cold Rolled Steel),722599,"72107011012,72107011013,72107011014,72107011032,72107011033,72107011034,72107011042,72107011043,72107011044,72107011090,72107091020,72107091030,72107091040,72107091090,72124011090,72124012090,72124019090,72124091090,72124092090,72124099090,72259990090,72269919090,72269999090",2023-05-19,반덤핑(규제중),TH,20170325,20220324,베트남
동남아대양주지역본부,아연도금강판(Painted hot Dip Galvanized of Cold Rolled Steel),722699,"72107011012,72107011013,72107011014,72107011032,72107011033,72107011034,72107011042,72107011043,72107011044,72107011090,72107091020,72107091030,72107091040,72107091090,72124011090,72124012090,72124019090,72124091090,72124092090,72124099090,72259990090,72269919090,72269999090",2023-05-19,반덤핑(규제중),TH,20170325,20220324,베트남
동남아대양주지역본부,아연도금된 냉연 철강 코일 및 코일 이외 제품(Hot-dipped galvanized cold-rolled steel sheet in coils and non-rolls),721049,"72104912021,72104912022,72104912023,72104912024,72104912031,72104912032,72104912033,72104912034,72104912090,72104913021,72104913031,72104913090,72104919021,72104919031,72104919090,72104991000,72104999000,72123011021,72123011031,72123011090,72123012021,72123012031,72123012090,72123013011,72123013090,72123019011,72123019090,72259290090",2023-05-19,반덤핑(규제중),TH,20210907,20260906,중국
동남아대양주지역본부,아연도금된 냉연 철강 코일 및 코일 이외 제품(Hot-dipped galvanized cold-rolled steel sheet in coils and non-rolls),721230,"72104912021,72104912022,72104912023,72104912024,72104912031,72104912032,72104912033,72104912034,72104912090,72104913021,72104913031,72104913090,72104919021,72104919031,72104919090,72104991000,72104999000,72123011021,72123011031,72123011090,72123012021,72123012031,72123012090,72123013011,72123013090,72123019011,72123019090,72259290090",2023-05-19,반덤핑(규제중),TH,20210907,20260906,중국
동남아대양주지역본부,아연도금된 냉연 철강 코일 및 코일 이외 제품(Hot-dipped galvanized cold-rolled steel sheet in coils and non-rolls),722592,"72104912021,72104912022,72104912023,72104912024,72104912031,72104912032,72104912033,72104912034,72104912090,72104913021,72104913031,72104913090,72104919021,72104919031,72104919090,72104991000,72104999000,72123011021,72123011031,72123011090,72123012021,72123012031,72123012090,72123013011,72123013090,72123019011,72123019090,72259290090",2023-05-19,반덤핑(규제중),TH,20210907,20260906,중국
동남아대양주지역본부,아연도금철 코일/시트 또는 아연도금강 코일/시트(Galvanised iron coils/sheets or galvanised steel coils/sheets),721041,"721041,721049,721230,722592,722599,722699 ",2023-05-19,반덤핑(규제중),MY,20190308,20240308,"중국, 베트남"
동남아대양주지역본부,아연도금철 코일/시트 또는 아연도금강 코일/시트(Galvanised iron coils/sheets or galvanised steel coils/sheets),721049,"721041,721049,721230,722592,722599,722699 ",2023-05-19,반덤핑(규제중),MY,20190308,20240308,"중국, 베트남"
동남아대양주지역본부,아연도금철 코일/시트 또는 아연도금강 코일/시트(Galvanised iron coils/sheets or galvanised steel coils/sheets),721230,"721041,721049,721230,722592,722599,722699 ",2023-05-19,반덤핑(규제중),MY,20190308,20240308,"중국, 베트남"
동남아대양주지역본부,아연도금철 코일/시트 또는 아연도금강 코일/시트(Galvanised iron coils/sheets or galvanised steel coils/sheets),722592,"721041,721049,721230,722592,722599,722699 ",2023-05-19,반덤핑(규제중),MY,20190308,20240308,"중국, 베트남"
동남아대양주지역본부,아연도금철 코일/시트 또는 아연도금강 코일/시트(Galvanised iron coils/sheets or galvanised steel coils/sheets),722599,"721041,721049,721230,722592,722599,722699 ",2023-05-19,반덤핑(규제중),MY,20190308,20240308,"중국, 베트남"
동남아대양주지역본부,아연도금철 코일/시트 또는 아연도금강 코일/시트(Galvanised iron coils/sheets or galvanised steel coils/sheets),722699,"721041,721049,721230,722592,722599,722699 ",2023-05-19,반덤핑(규제중),MY,20190308,20240308,"중국, 베트남"
동남아대양주지역본부,알루미늄-아연도금 강판(Aluminium-zinc coated steel),721049,"72104931,72104939,72106110,72106120,72106130,72106190,72106910,72106920,72106930,72106990,72109011,72122010,72122020,72123001,72123021,72125009,72126001,72251110,72251190,72251910,72253001,72254001,72254009,72255001,72259110,72259210,72259910,72269918",2023-05-19,반덤핑(규제중),NZ,20230101,20270329,한국
동남아대양주지역본부,알루미늄-아연도금 강판(Aluminium-zinc coated steel),721061,"72104931,72104939,72106110,72106120,72106130,72106190,72106910,72106920,72106930,72106990,72109011,72122010,72122020,72123001,72123021,72125009,72126001,72251110,72251190,72251910,72253001,72254001,72254009,72255001,72259110,72259210,72259910,72269918",2023-05-19,반덤핑(규제중),NZ,20230101,20270329,한국
동남아대양주지역본부,알루미늄-아연도금 강판(Aluminium-zinc coated steel),721069,"72104931,72104939,72106110,72106120,72106130,72106190,72106910,72106920,72106930,72106990,72109011,72122010,72122020,72123001,72123021,72125009,72126001,72251110,72251190,72251910,72253001,72254001,72254009,72255001,72259110,72259210,72259910,72269918",2023-05-19,반덤핑(규제중),NZ,20230101,20270329,한국
동남아대양주지역본부,알루미늄_아연 도색도금강판(Painted hot dip plated or coated with aluminium-zinc alloys of cold-rolled steel),721240,"72107011032,72107011033,72107011034,72107011042,72107011043,72107011044,72107011090,72107091020,72107091030,72107091040,72107091090,72124011090,72124012090,72124019090,72124091090,72124092090,72124099090,72259990072,72259990073,72259990074,72259990076,72259990077,72259990078,72259990079,72259990090,72269919090,72269999090",2023-05-19,반덤핑(규제중),TH,20210501,20260430,"중국, 한국"
동남아대양주지역본부,알루미늄_아연 도색도금강판(Painted hot dip plated or coated with aluminium-zinc alloys of cold-rolled steel),722599,"72107011032,72107011033,72107011034,72107011042,72107011043,72107011044,72107011090,72107091020,72107091030,72107091040,72107091090,72124011090,72124012090,72124019090,72124091090,72124092090,72124099090,72259990072,72259990073,72259990074,72259990076,72259990077,72259990078,72259990079,72259990090,72269919090,72269999090",2023-05-19,반덤핑(규제중),TH,20210501,20260430,"중국, 한국"
동남아대양주지역본부,"의복 및 악세서리
(Apparel and its accessories) ",620422,"61012000,61013000,61019000,61022000,61023000,61029000,61031000,61032200,61032300,61032900,61033200,61033300,61033900,61034200,61034300,61034900,61041300,61041920,61041990,61042200,61042300,61042900,61043200,61043300,61043900,61044300,61044400,61044900,61045200,61045300,61045900,61046200,61046300,61046900,61051000,61052010,61052020,61059000,61061000,61062000,61069000,61091010,61091020,61099020,61099030,61102000,61103000,61109000,61112000,61113000,61119090,61171010,61171090,62013010,62013090,62014010,62014090,62019021,62019029,62019090,62023010,62023090,62024010,62024090,62029020,62029090,62031200,62031911,62031919,62031990,62032210,62032290,62032990,62033210,62033290,62033300,62033900,62034210,62034290,62034300,62034990,62041210,62041290,62041300,62041990,62042210,62042290,62042300,62042990,62043210,62043290,62043300,62043990,62044210,62044290,62044300,62044400,62044910,62044990,62045210,62045290,62046200,62046300,62046900,62052010,62052090,62053090,62059091,62059099,62063010,62063090,62064000,62069000,62092030,62092040,62092090,62093010,62093030,62093040,62093090,62099000,62143010,62143090,62144010,62144090,62144090,62149010,62149090",2023-05-19,세이프가드(규제중),ID,20211112,20241111,전세계
동남아대양주지역본부,"열연 코일 및 기타 합금강
(Hot rolled coil of other alloy steel)",722530,72253090,2023-05-19,반덤핑(규제중),ID,20220315,20270314,중국
동남아대양주지역본부,열연 코일(Hot Rolled Coil),720810,"72081000,72082500,72082600,72082711,72082719,72082791,72082799,72083600,72083700,72083800,72083910,72083990,72089010,72089020,72089090",2023-05-19,반덤핑(규제중),ID,20190402,20240401,"벨라루스, 중국, 인도, 카자흐스탄, 러시아, 태국, 대만"
동남아대양주지역본부,열연 코일(Hot Rolled Coil),720825,"72081000,72082500,72082600,72082711,72082719,72082791,72082799,72083600,72083700,72083800,72083910,72083990,72089010,72089020,72089090",2023-05-19,반덤핑(규제중),ID,20190402,20240401,"벨라루스, 중국, 인도, 카자흐스탄, 러시아, 태국, 대만"
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),RO,20211209,20261209,중국
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),SE,20211209,20261209,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),LT,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),IT,20190605,20240605,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),GR,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),HR,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),HU,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),IT,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),LT,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),NL,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),PL,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),RO,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),SE,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760820,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),SK,20210331,20260331,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),HU,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),HR,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),GR,20190605,20240605,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),GR,20210331,20260331,중국
유럽지역본부,알루미늄 컨버터 호일(Aluminium converter foil),760711,76071119,2023-05-19,상계관세(규제중),LT,20211223,20261223,중국
유럽지역본부,알루미늄 컨버터 호일(Aluminium converter foil),760711,76071119,2023-05-19,상계관세(규제중),NL,20211223,20261223,중국
유럽지역본부,알루미늄 컨버터 호일(Aluminium converter foil),760711,76071119,2023-05-19,상계관세(규제중),PL,20211223,20261223,중국
유럽지역본부,알루미늄 평판 압연 제품(Aluminium flat-rolled products),760711,"7606111025,7606111086,7606119125,7606119186,7606119325,7606119386,7606119925,7606119986,7606122025,7606122086,7606129225,7606129295,7606129386,7606129925,7606129986,7606910025,7606910086,7606920025,7606920086,7607119044,7607119048,7607119051,7607119053,7607119065,7607119071,7607119073,7607119075,7607119077,7607119091,7607119093,7607199075,7607199086",2023-05-19,반덤핑(규제중),SK,20211012,20261012,중국
유럽지역본부,알루미늄 평판 압연 제품(Aluminium flat-rolled products),760711,"7606111025,7606111086,7606119125,7606119186,7606119325,7606119386,7606119925,7606119986,7606122025,7606122086,7606129225,7606129295,7606129386,7606129925,7606129986,7606910025,7606910086,7606920025,7606920086,7607119044,7607119048,7607119051,7607119053,7607119065,7607119071,7607119073,7607119075,7607119077,7607119091,7607119093,7607199075,7607199086",2023-05-19,반덤핑(규제중),SE,20211012,20261012,중국
유럽지역본부,알루미늄 평판 압연 제품(Aluminium flat-rolled products),760691,"7606111025,7606111086,7606119125,7606119186,7606119325,7606119386,7606119925,7606119986,7606122025,7606122086,7606129225,7606129295,7606129386,7606129925,7606129986,7606910025,7606910086,7606920025,7606920086,7607119044,7607119048,7607119051,7607119053,7607119065,7607119071,7607119073,7607119075,7607119077,7607119091,7607119093,7607199075,7607199086",2023-05-19,반덤핑(규제중),GR,20211012,20261012,중국
유럽지역본부,알루미늄 평판 압연 제품(Aluminium flat-rolled products),760691,"7606111025,7606111086,7606119125,7606119186,7606119325,7606119386,7606119925,7606119986,7606122025,7606122086,7606129225,7606129295,7606129386,7606129925,7606129986,7606910025,7606910086,7606920025,7606920086,7607119044,7607119048,7607119051,7607119053,7607119065,7607119071,7607119073,7607119075,7607119077,7607119091,7607119093,7607199075,7607199086",2023-05-19,반덤핑(규제중),HR,20211012,20261012,중국
유럽지역본부,알루미늄 평판 압연 제품(Aluminium flat-rolled products),760691,"7606111025,7606111086,7606119125,7606119186,7606119325,7606119386,7606119925,7606119986,7606122025,7606122086,7606129225,7606129295,7606129386,7606129925,7606129986,7606910025,7606910086,7606920025,7606920086,7607119044,7607119048,7607119051,7607119053,7607119065,7607119071,7607119073,7607119075,7607119077,7607119091,7607119093,7607199075,7607199086",2023-05-19,반덤핑(규제중),HU,20211012,20261012,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),NL,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),PL,20190605,20240605,중국
유럽지역본부,알루미늄 컨버터 호일 (Aluminium converter foil),760711,"7607111960,7607111991",2023-05-19,반덤핑(규제중),SK,20211209,20261209,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),IT,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),HU,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),HR,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760711,"76071111,76071910",2023-05-19,반덤핑(규제중),GR,20190605,20240605,중국
유럽지역본부,알루미늄 컨버터 호일(Aluminium converter foil),760711,76071119,2023-05-19,상계관세(규제중),GR,20211223,20261223,중국
유럽지역본부,알루미늄 컨버터 호일(Aluminium converter foil),760711,76071119,2023-05-19,상계관세(규제중),HR,20211223,20261223,중국
유럽지역본부,알루미늄 컨버터 호일(Aluminium converter foil),760711,76071119,2023-05-19,상계관세(규제중),HU,20211223,20261223,중국
유럽지역본부,알루미늄 컨버터 호일(Aluminium converter foil),760711,76071119,2023-05-19,상계관세(규제중),IT,20211223,20261223,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),IT,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),HU,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),761090,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),HR,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760810,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),HR,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760810,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),HU,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760810,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),IT,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760810,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),LT,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760810,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),NL,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760810,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),PL,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760810,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),RO,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760810,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),SE,20210331,20260331,중국
유럽지역본부,알루미늄 압출(Aluminium extrusions),760810,"7604101011,7604109011,7604109025,7604109080,760421,76042910,76042990,7608100011,7608100080,76082081,76082089,7610909010",2023-05-19,반덤핑(규제중),SK,20210331,20260331,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),SK,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),SE,20190605,20240605,중국
유럽지역본부,알루미늄 호일(소형)(Aluminium foils in small rolls),760719,"76071111,76071910",2023-05-19,반덤핑(규제중),RO,20190605,20240605,중국
동남아대양주지역본부,알루미늄/아연으로 도금 또는 코팅된 비합금강의 평판압연 제품(flat rolled product of non-alloy steel plated or coated with aluminum and zinc),721250,"7210611100,7210611200,7210611900,7210619100,7210619200,7210619900,7212502300,7212502490,7212502910,7212502990",2023-05-19,반덤핑(규제중),MY,20201212,20251211,"중국, 한국, 베트남"
동남아대양주지역본부,알루미늄/아연으로 도금 또는 코팅된 비합금강의 평판압연 제품(flat rolled product of non-alloy steel plated or coated with aluminum and zinc),721061,"7210611100,7210611200,7210611900,7210619100,7210619200,7210619900,7212502300,7212502490,7212502910,7212502990",2023-05-19,반덤핑(규제중),MY,20201212,20251211,"중국, 한국, 베트남"
동남아대양주지역본부,알루미늄-아연도금 강판(Aluminium-zinc coated steel),722699,"72104931,72104939,72106110,72106120,72106130,72106190,72106910,72106920,72106930,72106990,72109011,72122010,72122020,72123001,72123021,72125009,72126001,72251110,72251190,72251910,72253001,72254001,72254009,72255001,72259110,72259210,72259910,72269918",2023-05-19,반덤핑(규제중),NZ,20230101,20270329,한국
동남아대양주지역본부,열연철강코일 및 코일외 제품(Flat Hot Rolled Steel in Coils and Not in Coils),720836,"720810,720825,720826,720827,720836,720837,720838,720839,720840,720851,720852,720853,720854,720890,721113,721114,721119",2023-05-19,반덤핑(규제중),TH,20110802,20220622,"중국, 말레이시아"
